Node1	Node3	Node6	Node9	year	month	Date
0.5126317721795077	0.4152325263478704	0.6262718473198758	0.3974657613559609	1954	9	1954-09-01
0.7211366035860453	0.5880268763955234	0.677895650971082	0.8806301031618763	1954	10	1954-10-01
1.259535649353954	0.8204045364943575	0.4993843082611696	1.5294505758075057	1954	11	1954-11-01
1.5875342316974812	1.4870475782045158	1.5501275391749294	1.2294436572358405	1954	12	1954-12-01
-0.8365146361122283	-0.7687747568008172	-0.8461726740985487	-3.1481096954873315	1955	1	1955-01-01
-0.7231758283928377	-0.0296379252034158	-0.8418167312855012	-0.5885830418006077	1955	2	1955-02-01
-1.318727371061685	-1.444251037475914	-1.3474958347575716	-1.9159838468872856	1955	3	1955-03-01
-0.6127271778410882	-0.7084867754808603	-0.932774702674424	-1.3012438039076877	1955	4	1955-04-01
-0.614247461268167	-0.6228807799059267	-0.2655624041415988	-0.6487984138334889	1955	5	1955-05-01
-0.7125638939505827	-0.5819955003218664	-0.4055756972558656	-0.3650307308563313	1955	6	1955-06-01
-0.2178134558596108	0.3730306803041062	0.0873414310062998	1.1804392997554412	1955	7	1955-07-01
-0.475930771637394	-0.0871520428938204	-0.4456766759947645	0.7966603609562407	1955	8	1955-08-01
0.4089624175525579	0.3468545586487809	0.1484520559507293	1.3636329396687903	1955	9	1955-09-01
-0.7951968878176667	-0.9328962715500108	-0.4680984414542243	-0.3806723242370465	1955	10	1955-10-01
-1.1083721476600197	-1.9268045829825544	-1.3470501062417295	-2.121788875946688	1955	11	1955-11-01
0.5412315740425405	1.0378575778776968	0.5103823171754333	-0.2613149998383407	1955	12	1955-12-01
-0.120234756539941	0.3631601818498011	-0.1575506098744784	-0.4841814245881453	1956	1	1956-01-01
-1.4388431242418784	-1.3445467255878571	-2.10236739390303	-0.9544553375239988	1956	2	1956-02-01
0.4401579304755061	0.8170348696344755	0.1697273370124778	-0.2797704315960931	1956	3	1956-03-01
-1.3395678266814743	-1.3354059823519009	-1.1176658796678025	-0.9795976148577958	1956	4	1956-04-01
0.6092177990827724	0.7507886074992706	0.8419714597712374	1.0269092125353534	1956	5	1956-05-01
-0.1986509390541817	0.1270272221914673	0.1611397204716188	0.1845491423326615	1956	6	1956-06-01
-0.4970270354635308	-0.320200174293483	-0.1163224157647202	0.3840926052175248	1956	7	1956-07-01
-0.7734406901116679	-0.5489484743651049	-0.0489022489152248	0.1453483851248686	1956	8	1956-08-01
-0.270187418999084	-0.2895777597166881	-0.1981936763457357	0.0066335022087819	1956	9	1956-09-01
0.2445582153746762	0.2786835296200971	0.1548562795082202	1.0927156921616397	1956	10	1956-10-01
0.291792751546763	0.1084340869736694	0.1280269957066487	1.0278396849229685	1956	11	1956-11-01
1.987610157667948	1.6068131175969205	1.5460873508561552	1.2688201782301698	1956	12	1956-12-01
2.474932032239819	2.648453567435681	2.401226971775105	1.8437456886627983	1957	1	1957-01-01
0.6092308273063964	0.6204808980517205	0.3251741476737686	-0.7917507596699392	1957	2	1957-02-01
-0.8656446470646543	-1.4745109938561776	-1.744126875874619	-2.694232067854999	1957	3	1957-03-01
-0.5237736496611701	-0.0939568342627516	-0.6738188181717615	-0.7518772654178484	1957	4	1957-04-01
-1.4035888186466865	-0.7625812876961784	-1.2679494004951228	-1.1747727949651543	1957	5	1957-05-01
-1.0305391608157066	-1.0249070925697854	-0.5709681804910733	-0.7620438975137817	1957	6	1957-06-01
-0.8644426936234734	-0.7433191000884348	-0.3867255651802431	0.1000195747353691	1957	7	1957-07-01
-0.2384793438814995	0.0687595509113035	0.1425848238488735	0.7134266338792157	1957	8	1957-08-01
-0.7744181123374865	-0.7480219873818768	-0.4882955095091977	0.1428529652895743	1957	9	1957-09-01
1.0364296086663196	1.2048619386879698	0.9694677156866284	1.255917247495808	1957	10	1957-10-01
-0.3447799485965002	-0.962139627305492	-0.7016460099643927	-0.6413970005007956	1957	11	1957-11-01
1.3539247749704006	0.9722047896719366	1.6474336450760585	0.9845880559428506	1957	12	1957-12-01
0.2390959942906094	-0.1403994840561331	-0.2189277563674566	-0.3872344578391888	1958	1	1958-01-01
-1.0316958395305924	-1.2498535430072888	-0.8167349365906491	-1.6653858191997089	1958	2	1958-02-01
-2.048088418881544	-1.686990723758833	-2.8390204074138223	-3.1644889415074693	1958	3	1958-03-01
-0.5629095114379268	-0.3807729837441237	-0.7155357309257891	-0.0443481489394815	1958	4	1958-04-01
-0.8195616034546498	-1.112551429908064	-0.4405685955854895	-0.0348942912805394	1958	5	1958-05-01
-1.0555066772996686	-1.117167265583876	-0.7700115022108749	-0.6940117475786809	1958	6	1958-06-01
-0.5706894047008376	-0.4558961819577689	-0.0394493476752661	-0.4315967414690123	1958	7	1958-07-01
-0.7997002499014683	-1.23607226532402	-0.8777177637119298	-0.8600714052988846	1958	8	1958-08-01
-0.2363325509979738	-0.4009658144432602	-0.3412888433983734	-0.3680128400420111	1958	9	1958-09-01
0.287151865183901	0.162267268396915	0.169793480513256	0.5131442267810495	1958	10	1958-10-01
0.3008584395017084	-0.2019811570300851	-0.0049633557841846	-0.1078988282606856	1958	11	1958-11-01
0.2779287864017478	0.6874194830998385	0.4358744811634155	0.0883414577537027	1958	12	1958-12-01
-0.7029532868721685	-0.7306915611855814	-0.281128389096128	-1.313847351202912	1959	1	1959-01-01
1.6356197633954606	1.7740182526492732	1.8166643553386823	0.8676610686215767	1959	2	1959-02-01
1.1703007001634853	1.128805040332363	0.6617070083996056	-0.3670523015422465	1959	3	1959-03-01
-0.1298837743207201	-0.3173885091745813	-0.361230002568687	-0.4069501606817594	1959	4	1959-04-01
-1.2208225131290251	-0.951687302953836	-1.210081892977121	-1.0345661011113405	1959	5	1959-05-01
-0.3167488661651396	-0.33985608265378	-0.1927721248188231	-0.2870143120143241	1959	6	1959-06-01
0.0828376191981847	0.2279457129296111	0.2980249713681297	1.2683265613164456	1959	7	1959-07-01
-0.8128592478646812	-0.9080759303658836	-0.7813598170475774	-0.2872231923479701	1959	8	1959-08-01
-0.5504072915174404	-0.4004999243994456	-0.4298262408507278	0.3957710750185494	1959	9	1959-09-01
0.4196313649720727	0.1030283374438694	0.0257912463029025	0.8682268589657866	1959	10	1959-10-01
0.5876935194520521	-0.2053454832003096	-0.2800605379972384	0.4184325749426468	1959	11	1959-11-01
1.744329799990117	1.90464883366842	0.8591723468666662	1.2010561807186024	1959	12	1959-12-01
-0.5762868158575005	-0.5327004455848429	-0.8926554555754393	-1.577014655502135	1960	1	1960-01-01
-1.0353146630476295	-1.8189503541655645	-1.656663644157958	-2.1617931232119365	1960	2	1960-02-01
-0.4853241343140096	-0.2471665280575387	-1.3959032596359338	-1.949456983910946	1960	3	1960-03-01
-0.1385550769274543	-0.5440693838949847	-0.8172207309625518	-1.124215888749427	1960	4	1960-04-01
-1.0403455279669862	-1.2573286650286912	-1.3495354628432974	-1.032458320856224	1960	5	1960-05-01
-0.5129390583094402	-0.5473322887994042	-0.1423939210467708	0.1162174830057966	1960	6	1960-06-01
-0.169901882289658	-0.2214569734600008	0.0910844432148207	0.6607035595202764	1960	7	1960-07-01
-0.899046419047483	-0.7938966865798925	-0.4974937726962891	-0.0619108278488679	1960	8	1960-08-01
-0.1896452789733322	-0.1949234172983079	-0.4056463757942253	0.8425093159177287	1960	9	1960-09-01
-1.2796872176902192	-1.1250777397565237	-1.0943535486447116	-0.7764042605833127	1960	10	1960-10-01
0.6816918880888518	0.0506759706496602	0.1165156552111241	0.4745519827696229	1960	11	1960-11-01
1.3373155741140006	1.4317943449544417	1.3208610626118085	1.770023767117754	1960	12	1960-12-01
1.3379568162087463	1.588866533846995	1.114817569135164	0.3772818173170822	1961	1	1961-01-01
1.896558491146706	1.879025526311736	1.3112541433670593	0.3869254316179922	1961	2	1961-02-01
0.1242867439547034	0.0120218001938527	0.4830254458040915	-1.211230281720978	1961	3	1961-03-01
-0.8778921452196535	-1.0254909864820294	-1.032523442672791	-2.505005400168514	1961	4	1961-04-01
-0.6739177521916725	-0.345266708050501	-0.5070172178359914	0.005084871047699	1961	5	1961-05-01
0.6091907543651476	0.672238238978416	0.9547212131067964	1.0743890044663222	1961	6	1961-06-01
-0.2588327928030544	-0.1270725551496304	0.2228449131563038	0.5036287503401423	1961	7	1961-07-01
0.1308164103483059	0.2442027613650696	0.4225073753883079	1.5233138877140204	1961	8	1961-08-01
0.582555968854009	0.2962447328556212	0.3771122189166618	0.9327840371660896	1961	9	1961-09-01
0.751882883061535	0.3369293820729406	0.2427680676414745	0.5836115366855804	1961	10	1961-10-01
-0.2558727715165731	-0.7614831367716055	-0.5081943717042308	-0.38427784593231	1961	11	1961-11-01
-0.730729273614799	-0.969311867879342	-1.0252079070512194	-2.56120970082562	1961	12	1961-12-01
2.527482528544113	2.4922265055797426	2.654951152026119	2.293020302199128	1962	1	1962-01-01
0.338201541672578	1.0699429631771984	0.5763137198867708	0.2932265738410406	1962	2	1962-02-01
-2.796614416352748	-2.194750605566768	-2.948722515265689	-4.245840602507474	1962	3	1962-03-01
-0.1632712283261173	0.194094469623819	-0.0233651501100406	-0.048339590410558	1962	4	1962-04-01
-1.0508017105601404	-0.7932920812787816	-0.7461679180679195	-0.4759769790271369	1962	5	1962-05-01
-0.3112419516240865	-0.0487557294319468	-0.0162520266293865	0.1045538192463328	1962	6	1962-06-01
-0.8701428001725781	-0.7712698040677285	-0.3805358774812145	-0.3934687088454288	1962	7	1962-07-01
-0.0113183682589548	-0.0120716187669497	0.3370412509966717	0.8621639420390854	1962	8	1962-08-01
-0.0828266823292875	-0.0085783012079375	0.0463489410190302	0.2592747430731368	1962	9	1962-09-01
0.0201799392021419	-0.2008895334320027	0.0488016751554131	-0.4049850261038019	1962	10	1962-10-01
-0.4218249609882997	-0.3136613654112798	-0.5890078303456974	0.0038325293208125	1962	11	1962-11-01
0.0901259387093932	-0.0221604362352924	-0.0379055232924892	0.2737861063677307	1962	12	1962-12-01
-1.8705115408095585	-1.948875197295372	-1.7644686920748616	-1.7500224187040625	1963	1	1963-01-01
-0.6286154093517017	-0.1628828250503467	-0.7008577633199956	-1.0124497260538032	1963	2	1963-02-01
0.7893562877280307	0.7039219178776138	0.2371791100474556	-0.0817359549383759	1963	3	1963-03-01
-1.253262004901503	-1.4951926519190326	-1.7045356212408869	-2.2312719579188505	1963	4	1963-04-01
0.3845937091281711	0.590746259336483	0.203794134735314	1.167399407890375	1963	5	1963-05-01
-0.8619663100368316	-0.4824831952402381	-0.531181882933607	-0.3974729512074562	1963	6	1963-06-01
-0.5276827883095049	-0.6779399431408221	-0.3622426573148887	-0.3693911662320918	1963	7	1963-07-01
-0.481970188205184	-0.2486209632066892	-0.1127595240333375	0.4954033074671933	1963	8	1963-08-01
0.3397436889794406	0.7400343601823965	0.3951163080127048	1.1736201451889572	1963	9	1963-09-01
0.78201779178201	0.7003089465251356	0.6534421180801496	0.9556310907272176	1963	10	1963-10-01
0.179911268178546	-0.4593810589435173	0.1557074184583869	-0.3291161095889146	1963	11	1963-11-01
-0.382078596983927	-0.141982878197231	-0.1179833548036344	-1.059094952420771	1963	12	1963-12-01
0.4265003959096228	-0.2020794305808571	0.4413518705816323	-0.6597360187175509	1964	1	1964-01-01
-0.5173970856391352	-0.5132312917056984	-0.5228213545009993	-1.173148760197515	1964	2	1964-02-01
-0.5057198294962368	-0.4186938731466418	-1.3201119900487832	-1.3268446868718775	1964	3	1964-03-01
0.0338503988313539	0.2108697929389217	0.0695476075693972	0.1915701579178411	1964	4	1964-04-01
-0.0712123228896461	-0.3953203957191561	-0.2881700488944665	-0.512906939713755	1964	5	1964-05-01
-0.3143933904714978	-0.1769904660714611	0.000433727838282	0.1792410218740905	1964	6	1964-06-01
0.5271115692714584	0.8240263278067697	0.7561138183462988	1.3256935685411229	1964	7	1964-07-01
-1.0070542202885242	-1.2890386929230937	-0.918631855298536	-0.6927736096172838	1964	8	1964-08-01
-0.0867636084768863	-0.0427340925911002	0.1338187286688958	0.117981578318331	1964	9	1964-09-01
0.3346724691131789	0.1179998819370876	0.1254391428106441	0.4785163060026887	1964	10	1964-10-01
0.13895027829921	-0.1053119433412267	0.0186807138900623	-0.3634441043987057	1964	11	1964-11-01
0.5787748607736904	0.4045846245684533	0.4026314299224919	0.5475609427812357	1964	12	1964-12-01
0.673646962345883	0.7768781742862271	0.6339210212889815	0.1223387519728623	1965	1	1965-01-01
-2.074509981228969	-1.8149371676904544	-1.653442193017613	-1.360393551698159	1965	2	1965-02-01
-0.4424669902999268	0.1873187576888797	-0.3968811049466738	-2.1969029747128137	1965	3	1965-03-01
-0.0044433819903571	0.4157103867786899	-0.1703599661521739	0.0668347044276478	1965	4	1965-04-01
-1.1031402011397735	-1.0499977697140916	-0.9144942655232092	-0.7173600871033181	1965	5	1965-05-01
0.1896271497193144	0.5550082708818194	0.3762768809009775	0.3234296070933793	1965	6	1965-06-01
-0.2526488966399768	0.0503102232658288	0.4616314447395983	0.3404204860335659	1965	7	1965-07-01
-0.1163472591682555	-0.2166748218745997	-0.0086232106588304	0.6619617616548139	1965	8	1965-08-01
-0.047537413191339	0.0242637584922514	-0.0590567836677579	0.7787298421941922	1965	9	1965-09-01
-0.0628833766505053	-0.4006328588959866	0.023195836231391	0.1250206827358147	1965	10	1965-10-01
-0.7120660320355029	-0.8475946614022525	-0.5495502221410751	-0.7455536768007002	1965	11	1965-11-01
1.104105356734044	1.4349523032524618	1.2307404417766803	0.7587172973856744	1965	12	1965-12-01
-0.9942230157582316	-0.8804544722776653	-2.126805426821788	-3.290233267131628	1966	1	1966-01-01
-0.1222969726443343	0.1553312644010146	-0.6020272908264034	-1.156836439229906	1966	2	1966-02-01
-0.1665575577010921	-0.4289007237184984	-0.309700944950308	-0.2760203698674596	1966	3	1966-03-01
-0.9719582264784804	-0.9008667978344468	-1.6810325004416076	-1.6019094830044829	1966	4	1966-04-01
-0.191988782057428	-0.1521355868071907	-0.1935408952129051	-0.2097695325424474	1966	5	1966-05-01
-0.0422048045957102	0.2683513482826881	0.1303165796786954	0.7709773279988649	1966	6	1966-06-01
-0.1463294785522768	0.1003844846959982	0.4023333373328743	0.8177486725081264	1966	7	1966-07-01
-0.8778375124076512	-0.7250049239448435	-0.7186890499670815	-0.8682635870515454	1966	8	1966-08-01
-0.3622896948107927	-0.318076725890127	0.2349012923209997	-0.190665895621663	1966	9	1966-09-01
-1.0068535470018112	-1.297095494941062	-1.047328577032968	-0.5083671062925076	1966	10	1966-10-01
0.1405780646586183	0.0255532739954604	0.0013339356544576	0.8581554070274603	1966	11	1966-11-01
1.1265131997922355	1.0028002811253551	0.3389354372329361	0.7698134020173321	1966	12	1966-12-01
0.1217857801672753	-0.0563738355273117	-0.0950079273441154	-0.4427775126129729	1967	1	1967-01-01
1.7801133260916804	1.7917382909290238	1.655532434876024	0.9599003371193562	1967	2	1967-02-01
1.526083186667873	1.740207744018782	1.8478035334037088	0.9253843929970038	1967	3	1967-03-01
-0.7652876967997668	-0.3687024947255287	-0.589677365099954	-0.5938087330843751	1967	4	1967-04-01
-0.6557272865298284	-0.6837581928453398	-0.5047753223228999	-0.1904572034358221	1967	5	1967-05-01
0.1808475339611169	0.5836873514028662	0.5722621509619339	1.0786362815621235	1967	6	1967-06-01
0.2528423005166611	0.0184827485487614	0.3150455536925439	0.4276106381048483	1967	7	1967-07-01
-0.0781913317812314	0.2482752857581552	0.1732393599603821	1.210296232586857	1967	8	1967-08-01
0.0588481834013639	0.4342843480242709	0.0711352400760127	0.965492881999854	1967	9	1967-09-01
1.145894833585804	0.8543958371386916	1.265502749587837	0.8365823218464785	1967	10	1967-10-01
0.5058878420150666	-0.0745377751607131	0.5265956024709345	0.6876322128610747	1967	11	1967-11-01
-0.3870961016508268	-0.2615635429285286	-0.1435893002323732	-0.3281761962433809	1967	12	1967-12-01
0.7662789626161999	1.6992865827971602	0.6396521977631932	0.37549211650698	1968	1	1968-01-01
-0.957283138906232	-0.9454455506448988	-0.8548856755903894	-1.933878865418161	1968	2	1968-02-01
0.7067352125079912	0.7318656972339969	1.3381216309218151	0.4147003775018767	1968	3	1968-03-01
-0.894032778358308	-1.116636351508028	-0.7189284767952567	-0.7926236924390745	1968	4	1968-04-01
-1.3409123289796596	-0.987642593634816	-1.171723406409353	-1.4196965960373866	1968	5	1968-05-01
-0.2106400602814658	-0.0446166629177408	-0.0545746331938231	-0.1808881577764707	1968	6	1968-06-01
-0.9282397974837838	-0.6193966368869516	-0.4148117027267243	0.0653604740318088	1968	7	1968-07-01
-0.7299936640485322	-0.3600055967829921	-0.574073651699005	-0.3822882465661885	1968	8	1968-08-01
-0.5495092504448118	-0.7123837421966708	-0.9564331225964564	-0.3044667920026751	1968	9	1968-09-01
-0.7109736346653942	-1.3430960097071918	-0.877681904164606	-1.429583495921736	1968	10	1968-10-01
-0.5704862827796445	-0.6928163689388573	-1.1962662752975954	-1.3157862510690754	1968	11	1968-11-01
-0.1278610441668661	-0.0110729546491507	-0.3280084610558919	-1.1224645062918974	1968	12	1968-12-01
-0.7641507215887381	-1.7271156721261225	-2.0722193636113007	-2.1535240689782444	1969	1	1969-01-01
-1.9386554670395428	-2.0250204229564157	-2.666531948076768	-1.945731113531252	1969	2	1969-02-01
-1.7413385913274488	-1.8550937912898464	-2.338840687089124	-2.5323378809364976	1969	3	1969-03-01
-0.1890169738099138	0.2792025146761041	-0.0682319559342441	0.2091202056746465	1969	4	1969-04-01
-1.1169216277937684	-0.7783434545032678	-0.7459213992930044	-0.2703977517812684	1969	5	1969-05-01
-0.6607846668590754	-0.5499885423587613	-0.5037963284552193	0.5549184453887471	1969	6	1969-06-01
0.0749730599585652	-0.0428913187444568	0.063337041823277	0.6342990819110831	1969	7	1969-07-01
-0.9933373494814864	-1.1042705802413624	-1.096153951339755	-0.1078822404729219	1969	8	1969-08-01
-0.0293084226210924	0.4479161470918515	0.0642361950835649	0.5294621512260412	1969	9	1969-09-01
0.082591763790582	-0.0837804014985362	0.051133336388928	0.124083620952673	1969	10	1969-10-01
0.1602389624946394	-0.3045769913041233	0.7267597974031638	0.8909989215239341	1969	11	1969-11-01
0.013462646779269	0.1712716153054893	-0.4531784956827725	-0.4007200377802346	1969	12	1969-12-01
-0.3888920946923013	-0.7341360071756396	-1.314307453897062	-1.93111234194954	1970	1	1970-01-01
0.6167385854235033	0.8066049813906144	0.8823474233416686	1.656915975034285	1970	2	1970-02-01
-1.0964957429993512	-1.1167471211005864	-1.349616875122337	-1.4028959474907812	1970	3	1970-03-01
-0.6126731793854905	-0.4737042536816094	-0.5910144113555965	-0.8498263126970207	1970	4	1970-04-01
-0.4182892694247408	-0.1137832551884921	-0.5517569854859956	0.3642418817084962	1970	5	1970-05-01
-0.0228858067408336	0.4617672216509557	0.3733491182776524	0.8880030046707627	1970	6	1970-06-01
0.1381966992199637	0.2093450158629322	0.4571504438369838	0.7952506445258308	1970	7	1970-07-01
-0.626975507691637	-0.6331842727547887	-0.5138847439223323	0.133528495140827	1970	8	1970-08-01
0.0065459085415099	-0.1540890366621517	0.0672940815514204	0.672246732639986	1970	9	1970-09-01
-0.4130195672868883	-0.5252008554868284	-0.5255940981160178	-0.0588392767602963	1970	10	1970-10-01
0.210385730968278	-0.1861779415348756	0.3484376147980915	0.7086842058908392	1970	11	1970-11-01
-0.4759747019908256	-0.1728757448025708	-0.295321181337025	-1.3493525803691342	1970	12	1970-12-01
0.6970762561538083	0.264258378967064	0.40526450173951	-1.2502148286842918	1971	1	1971-01-01
0.7642999497795754	0.3519338675648135	0.1767791653938134	0.6387284874333895	1971	2	1971-02-01
-1.0171383298710266	-0.7802051128188797	-0.8507545305902836	-1.5166940984592177	1971	3	1971-03-01
-1.3300324231957386	-1.4874575288624785	-1.3649146769139118	-1.5811500294107743	1971	4	1971-04-01
-0.4700046869525524	-0.1380868903555354	-0.3679820768072266	0.1873384051693594	1971	5	1971-05-01
-1.055538000249447	-0.7083959730115162	-0.499165503672338	-0.5970856007186224	1971	6	1971-06-01
-0.5620534826425634	-0.6762232103065138	-0.2699603816325959	0.0457524532111454	1971	7	1971-07-01
0.2435221271244722	0.634513594027719	0.5326840601765063	0.9418443829686064	1971	8	1971-08-01
-0.6261505307829653	-0.5723642877375907	-0.7066847074028901	0.168804946540766	1971	9	1971-09-01
0.1924364134393529	-0.1762727131323124	0.0832243573028499	0.0147838962790356	1971	10	1971-10-01
-0.276095743205294	-0.0217260983313786	0.2508695799089507	-0.0976345914085337	1971	11	1971-11-01
0.9960419378497172	0.786014819254953	0.6632314095854371	-0.066721915007896	1971	12	1971-12-01
1.493224171462924	1.0605539287314576	0.4321642682748511	1.0405133041863217	1972	1	1972-01-01
0.8889831100288397	0.979315533236498	0.4149072967567916	0.1626781887330525	1972	2	1972-02-01
0.2895366630253269	0.3309281483755136	-0.0484851326359434	-0.096602533519913	1972	3	1972-03-01
-0.5739593368850576	0.0993396945976835	-0.477892763998652	-0.4584254944899202	1972	4	1972-04-01
-0.3796093007434331	0.3386239519600533	-0.3502881389981195	0.5848339734255208	1972	5	1972-05-01
0.1672473493098504	0.2687033294296623	0.2165057620521567	1.3854984097479093	1972	6	1972-06-01
-0.306370718226327	-0.1694903692342725	-0.3843596457050165	0.3543513868330285	1972	7	1972-07-01
-0.3287739071907242	-0.0364960384036166	-0.2006053294790581	0.4411263142211579	1972	8	1972-08-01
-0.9833316778026556	-0.9033227406012768	-0.9248786799157876	-0.0678272413928295	1972	9	1972-09-01
-0.4103386739485558	-0.296705417885402	-0.3267546718548674	0.604205643995203	1972	10	1972-10-01
0.5817898739135219	0.4985783962043186	0.7490279526922214	0.4750476356993173	1972	11	1972-11-01
2.482150052993315	2.2176217428097003	1.865317597022095	0.7962826453705366	1972	12	1972-12-01
1.3939088006486262	1.3632173977645778	1.0284553255665922	0.5883499006644768	1973	1	1973-01-01
1.0612096654855898	2.152173587492667	1.761389364270162	1.114264942613153	1973	2	1973-02-01
0.1975185214126983	0.3275242588214913	-0.0272293740234949	-0.4019953648695863	1973	3	1973-03-01
-1.8595173473873767	-1.8918554817896247	-1.7927815695611131	-1.8894581811487527	1973	4	1973-04-01
-0.7425768270958886	-1.1150554303337437	-0.6158012250272068	-0.6996121574258886	1973	5	1973-05-01
